19,9,16,8,28,2,25,30,29,7,19,16,0,6,19,6,5,4,4,21,16,6,19,10,7,10,12,17,19,30,12,16,27,18,29,19,1,29,25,8,8,21,3,16,8,6,28,18,12,15,23,13,2,28,2,5,26,8,19,15,27,2,4,18,3,10,21,18,30,11,7,25,16,23,3,17,15,20,30,15,17,15,11,25,28,28,22,2,2,21,30,11,16,23,25,29,29,0,22,18
18,15,30,25,17,18,11,26,3,11,11,16,22,7,19,13,23,14,18,25,30,6,24,8,29,6,18,26,8,19,20,0,13,13,24,16,25,16,25,21,30,0,24,10,23,19,15,8,5,11,26,11,14,14,26,22,20,0,13,15,14,1,23,24,26,6,6,29,17,14,4,14,27,27,13,19,15,23,15,9,6,4,28,2,24,20,11,17,28,2,15,20,17,30,9,26,16,26,26,9
5,1,22,5,1,12,2,29,1,20,27,9,10,16,10,29,10,19,7,25,23,10,23,28,21,9,24,8,13,26,27,21,23,1,14,20,16,29,17,4,1,16,19,20,27,24,30,4,17,22,11,30,0,7,21,16,16,13,14,7,0,27,7,24,0,24,20,1,26,28,16,12,24,2,27,27,29,9,27,29,18,20,21,16,21,12,7,5,15,23,0,29,21,11,12,12,7,8,3,24
2,22,9,13,1,9,18,21,9,5,24,2,24,23,24,3,12,28,10,9,30,2,3,1,29,18,3,19,26,12,30,16,18,15,10,22,21,2,17,3,10,0,2,3,22,15,6,0,18,16,2,12,23,13,4,7,9,10,29,2,19,7,20,1,27,22,13,8,12,0,25,15,2,10,10,20,12,2,2,30,4,0,11,24,14,22,7,16,19,13,1,19,11,23,27,14,17,7,1,24
7,17,9,12,24,8,28,12,17,8,14,5,13,10,30,14,4,25,12,9,7,23,25,18,13,25,25,18,6,19,20,1,24,12,1,2,6,6,8,5,30,25,2,4,12,20,3,8,6,24,22,13,21,21,26,28,21,16,2,2,7,0,26,8,27,8,13,30,14,4,25,3,8,0,3,27,3,25,30,15,1,3,19,22,8,25,23,11,9,25,4,8,2,3,21,17,28,15,18,24
26,16,26,25,13,23,6,28,16,6,25,2,13,14,30,26,25,27,12,16,16,23,0,5,29,9,26,29,9,30,3,27,3,3,22,27,16,24,21,4,11,10,4,0,29,24,9,17,16,25,10,4,6,12,6,23,11,28,8,27,16,25,2,20,16,18,5,23,25,14,25,4,11,25,17,14,7,12,28,30,21,29,7,4,17,18,1,9,2,11,27,6,14,18,7,15,27,22,18,10
28,25,28,20,11,30,13,14,27,6,27,14,1,19,3,1,19,18,11,10,1,16,12,25,0,12,10,2,14,17,1,10,30,14,15,0,21,28,24,18,9,26,24,29,7,7,12,26,30,5,26,10,21,5,18,27,17,9,13,7,22,4,30,15,3,13,5,14,30,16,6,26,26,15,27,4,21,24,17,14,18,30,17,13,7,2,21,22,26,9,14,13,1,13,23,8,14,6,16,1
21,26,19,6,24,5,23,7,16,10,13,0,1,28,7,21,22,18,18,25,23,10,22,5,18,26,13,15,10,28,19,7,26,13,6,9,29,24,13,2,3,7,2,30,16,18,13,1,15,3,11,9,17,26,16,2,27,10,18,26,18,27,0,30,5,2,19,21,16,1,16,18,13,11,10,2,26,5,13,13,6,0,30,10,9,28,19,15,4,30,17,0,22,22,9,30,13,6,0,21
22,24,7,9,11,24,1,12,13,27,10,28,2,5,0,30,24,26,5,25,18,25,24,15,24,19,17,16,24,22,17,3,1,17,13,5,13,9,13,25,28,18,7,3,29,3,9,28,21,25,25,27,26,18,5,5,26,26,27,22,18,2,25,23,21,0,8,12,28,20,27,8,7,7,1,22,30,3,10,6,12,15,26,14,28,1,23,24,11,22,15,27,1,8,8,5,9,30,21,30
7,9,2,4,16,6,29,21,16,14,18,19,18,22,18,8,2,1,5,17,26,17,11,30,7,30,21,2,30,15,29,9,14,24,5,28,2,4,14,22,4,29,7,14,8,15,21,4,12,19,5,7,17,11,0,22,27,10,14,27,13,10,25,17,25,15,17,11,22,27,3,26,18,16,4,9,6,28,22,5,19,26,8,18,27,16,30,6,19,12,2,18,29,2,0,26,1,18,29,5
17,14,25,20,22,30,23,17,22,12,27,0,7,17,3,4,29,27,2,8,30,29,23,11,28,6,23,28,4,19,23,7,10,21,23,2,1,26,8,28,10,1,3,20,7,25,2,25,1,0,4,9,27,6,23,21,29,4,13,29,7,18,1,9,1,8,29,6,17,3,26,1,14,8,2,20,23,27,0,25,17,7,21,4,24,3,11,21,30,3,27,6,23,13,11,1,23,9,27,3
25,23,18,17,27,24,17,23,0,5,21,0,26,13,12,21,15,12,10,21,28,27,27,1,23,25,23,27,7,27,20,20,19,27,11,18,19,24,20,15,27,1,26,8,28,28,12,24,9,27,27,12,13,6,23,24,25,15,23,4,13,18,16,7,23,10,22,11,30,13,27,14,27,2,22,20,18,30,11,22,3,25,11,28,28,11,8,1,16,22,8,16,29,19,13,10,4,29,3,28
12,3,29,5,10,13,5,30,24,30,11,6,26,27,27,28,23,1,23,7,12,11,7,6,25,20,12,13,21,6,16,2,7,1,29,19,24,8,28,20,15,0,21,23,2,15,9,28,24,15,1,21,11,16,13,15,0,26,14,12,0,20,29,27,29,8,21,0,25,8,6,22,28,2,14,16,12,26,28,16,5,25,30,19,5,25,27,24,30,19,8,1,15,4,9,23,11,27,10,14
30,3,1,4,20,22,15,29,4,12,22,14,29,12,16,18,23,23,7,14,0,16,4,12,17,7,13,24,11,12,8,8,17,6,0,20,21,7,28,27,19,21,22,17,9,8,9,4,10,16,21,4,15,13,1,13,0,11,26,30,18,20,9,13,10,5,29,14,29,30,2,10,25,2,20,22,15,1,16,25,0,19,2,5,16,7,24,21,7,2,18,26,7,14,9,19,12,5,7,26
2,8,18,14,30,15,16,16,14,26,29,3,15,5,11,27,25,4,22,11,16,10,6,10,24,14,29,4,30,30,29,8,18,14,25,26,10,9,23,16,18,18,20,13,18,20,3,15,2,18,22,27,7,22,18,18,2,21,14,19,29,13,25,25,19,12,24,10,20,18,14,12,21,12,21,15,15,16,14,15,12,0,7,17,19,27,14,29,12,3,14,13,8,20,7,5,27,0,17,25
0,6,19,1,16,21,11,30,9,9,3,24,0,9,23,24,0,5,26,13,10,0,3,5,7,7,12,21,10,24,0,0,0,9,12,29,30,22,29,3,20,28,30,0,16,6,0,21,25,15,4,13,19,3,14,2,6,27,11,26,12,13,7,26,6,0,27,5,9,18,23,5,5,29,30,24,22,30,20,15,1,25,13,2,8,29,2,1,28,3,30,8,27,2,0,3,7,2,18,18
0,9,22,1,17,12,26,28,14,28,27,16,20,15,23,28,2,17,9,9,6,31,11,8,0,0,13,31,24,14,13,1,14,30,7,6,14,17,1,26,25,23,2,21,17,17,21,12,14,6,30,7,30,23,15,31,0,12,28,4,22,26,6,31,11,7,3,11,17,23,13,4,1,17,4,0,24,24,17,0,6,25,0,17,5,25,15,7,21,1,2,11,17,15,16,3,12,31,2,29
28,20,28,25,0,13,5,22,7,1,28,2,18,20,8,16,31,16,26,0,29,21,1,5,4,23,9,15,23,16,2,1,12,28,25,5,27,29,9,7,6,23,8,20,18,14,16,10,17,30,20,11,31,21,15,1,12,4,20,10,15,3,23,29,23,13,31,17,4,20,6,5,16,25,17,8,5,17,18,16,8,12,10,5,2,25,5,6,20,26,28,11,13,15,27,8,15,10,0,14
24,4,2,9,30,13,29,13,17,11,23,8,2,20,20,19,19,12,24,28,26,1,2,9,20,25,31,15,1,4,4,12,29,31,21,17,15,22,31,17,25,17,6,25,15,9,17,29,0,4,1,31,20,5,17,1,10,19,31,6,5,17,15,29,1,24,0,5,16,0,4,10,15,29,21,0,21,2,25,5,11,14,20,26,24,3,15,22,25,14,19,30,27,14,3,15,28,28,12,22
8,15,14,13,19,19,26,13,31,29,0,3,29,25,28,16,23,23,26,23,15,0,11,17,13,28,18,4,17,3,28,24,23,12,20,0,6,21,2,7,23,14,11,22,12,7,13,14,25,27,17,2,14,15,3,3,24,28,14,6,21,19,10,4,8,27,1,31,6,10,28,26,27,3,0,22,15,31,22,14,0,18,26,9,8,20,24,17,30,6,25,19,31,13,21,9,25,25,7,5
17,3,29,9,18,31,2,18,16,16,27,26,12,6,26,18,19,7,25,24,1,28,5,2,12,25,26,28,16,1,30,14,30,26,29,3,28,6,26,21,20,15,29,9,4,9,3,8,22,7,23,11,29,16,2,15,21,25,6,5,16,15,8,10,20,1,24,2,24,4,19,26,15,20,21,2,15,29,11,19,21,14,1,28,11,16,18,23,27,6,12,17,7,7,28,22,8,22,20,19
31,9,1,15,16,13,16,23,9,8,21,19,12,4,2,23,4,8,29,6,25,7,0,20,3,10,21,28,23,4,23,5,29,2,21,28,23,22,14,0,11,8,13,21,3,26,5,16,2,3,22,8,30,30,12,13,2,21,7,11,5,26,3,21,4,4,10,31,17,14,9,5,10,14,9,1,19,10,18,1,27,15,22,21,16,16,11,24,14,29,11,22,4,18,8,9,21,20,29,13
13,16,3,29,11,15,21,8,2,30,0,20,30,2,9,13,21,1,25,28,19,21,22,12,30,21,7,1,23,25,20,19,10,10,31,18,4,26,29,19,1,0,9,28,6,28,24,11,27,9,26,31,15,31,21,25,26,30,3,23,16,18,15,14,7,2,22,8,8,17,13,25,5,28,27,21,25,15,27,5,26,2,12,1,15,14,12,2,8,3,2,27,23,19,20,24,19,18,7,29
13,8,0,29,16,5,12,20,4,12,4,9,9,10,20,8,26,27,14,6,16,19,19,1,7,2,10,19,14,13,23,3,9,5,4,2,14,15,12,4,12,10,29,24,10,26,13,6,22,14,18,6,27,17,7,28,5,2,13,2,2,24,13,8,29,25,14,28,13,22,25,9,8,13,22,1,4,18,25,10,6,9,0,5,25,24,25,12,21,16,16,22,6,2,30,10,16,21,10,21
24,24,28,27,15,7,9,26,26,8,28,19,12,6,4,24,28,10,5,28,25,18,22,16,25,20,25,21,30,15,15,10,4,0,5,29,4,6,10,18,30,9,16,11,11,20,24,10,4,15,18,7,16,21,19,15,30,2,24,27,0,29,10,8,28,25,2,24,2,31,19,2,21,29,14,12,20,24,24,21,27,3,27,2,19,15,29,27,11,19,13,15,18,18,20,9,22,0,6,14
23,1,7,14,31,7,7,0,10,25,13,7,14,11,9,21,0,15,9,14,28,1,30,22,20,26,3,0,14,0,4,11,3,4,4,7,19,11,30,14,18,28,10,25,30,20,26,0,13,19,24,28,23,30,19,7,0,11,9,13,13,7,13,14,8,16,26,9,7,13,25,28,7,18,4,16,18,31,2,11,9,0,26,9,17,28,30,31,28,14,10,20,7,19,18,21,11,26,18,0
5,19,26,9,1,11,5,12,12,24,25,24,6,1,23,8,5,31,26,14,16,12,31,16,31,26,4,12,0,29,9,23,13,5,4,10,12,4,8,20,20,21,21,9,21,21,28,11,0,8,24,23,13,27,8,11,30,19,20,14,8,12,5,4,9,21,11,9,22,3,26,14,17,24,20,15,8,12,3,31,17,25,28,4,30,17,5,6,18,17,9,18,25,5,23,19,5,30,8,11
25,27,14,24,29,28,26,18,25,29,18,24,3,21,24,18,2,28,12,31,10,4,16,6,31,31,15,1,1,30,11,16,2,29,14,12,14,31,10,22,15,21,18,7,4,17,4,15,2,19,5,27,17,27,10,8,30,7,10,11,27,5,1,11,24,11,21,11,14,10,10,10,13,31,22,21,21,27,10,18,19,22,23,4,2,9,13,8,27,4,10,1,28,4,7,12,28,29,14,25
14,27,13,4,4,6,14,26,2,11,29,5,24,16,11,15,23,13,10,28,13,20,27,28,14,18,28,28,22,15,31,6,27,2,27,18,26,19,26,10,2,19,18,31,4,26,13,7,4,22,4,23,22,4,21,1,22,4,7,27,1,29,23,17,31,31,8,29,1,2,12,24,31,3,11,18,20,3,0,8,8,3,18,31,19,2,22,13,6,23,21,9,30,6,12,12,11,2,8,15
4,15,23,17,14,25,17,4,9,0,0,8,18,29,14,22,8,16,16,20,23,29,6,1,19,6,15,8,18,13,30,20,6,25,3,24,26,27,3,13,13,5,9,18,0,25,8,22,7,29,16,8,13,19,1,29,15,20,21,26,16,22,5,4,1,22,3,9,10,2,5,29,16,5,21,29,7,31,29,0,18,28,23,29,0,26,1,17,18,0,10,26,15,31,5,22,13,16,11,13
29,0,12,22,2,16,20,18,4,6,13,0,16,15,10,26,2,0,9,18,3,17,7,16,6,29,31,27,5,1,5,3,21,23,19,3,16,30,5,5,13,23,7,20,21,3,29,15,5,2,10,22,4,19,15,2,17,21,28,30,7,21,14,8,0,6,5,19,31,2,29,8,18,29,1,6,10,25,11,23,20,1,28,5,12,3,6,25,6,8,26,10,3,31,25,2,28,24,4,1
